# Time forceX forceY forceZ normalForce
0 0 0 0 0
0.0001 0.0175001 0.0175002 2.35273e-05 -0.0274735
0.0002 0.0154582 0.0154582 4.63822e-05 -0.024276
0.0003 0.016642 0.016642 6.93701e-05 -0.0261347
0.0004 0.01918 0.01918 9.29022e-05 -0.0301201
0.0005 0.0219488 0.0219488 0.000117083 -0.0344682
0.0006 0.0247866 0.0247866 0.000141753 -0.0389246
0.0007 0.0277379 0.0277379 0.000166769 -0.0435591
0.0008 0.0308046 0.0308046 0.000192051 -0.0483748
0.0009 0.0339728 0.0339728 0.00021754 -0.0533499
0.001 0.0372318 0.0372318 0.000243175 -0.0584675
0.0011 0.0405751 0.0405751 0.000268894 -0.0637174
0.0012 0.04399 0.04399 0.000294641 -0.0690798
0.0013 0.047472 0.047472 0.000320363 -0.0745476
0.0014 0.0510098 0.0510098 0.000346018 -0.0801029
0.0015 0.0545876 0.0545876 0.000371567 -0.0857211
0.0016 0.0582026 0.0582026 0.000396978 -0.0913977
0.0017 0.0618455 0.0618455 0.000422217 -0.0971182
0.0018 0.0655053 0.0655053 0.000447255 -0.102865
0.0019 0.0691768 0.0691768 0.000472058 -0.10863
0.002 0.0728571 0.0728571 0.000496588 -0.11441
0.0021 0.0765376 0.0765376 0.000520797 -0.120189
0.0022 0.0802142 0.0802142 0.000544633 -0.125962
0.0023 0.0838862 0.0838862 0.000568027 -0.131729
0.0024 0.0875519 0.0875519 0.000590903 -0.137485
0.0025 0.0912004 0.0912004 0.000613172 -0.143214
0.0026 0.0948367 0.0948367 0.000634739 -0.148924
0.0027 0.0984597 0.0984597 0.000655505 -0.154613
0.0028 0.102062 0.102062 0.000675371 -0.160271
0.0029 0.105644 0.105644 0.000694245 -0.165895
0.003 0.109212 0.109212 0.00071205 -0.171498
0.0031 0.10254 0.10254 0.000706822 -0.161022
0.0032 0.103096 0.103096 0.000700241 -0.161893
0.0033 0.104687 0.104687 0.0006922 -0.164392
0.0034 0.105975 0.105975 0.000682482 -0.166415
0.0035 0.106945 0.106945 0.000671038 -0.167937
0.0036 0.107691 0.107691 0.000658008 -0.169109
0.0037 0.108259 0.108259 0.000643577 -0.170001
0.0038 0.108679 0.108679 0.000627909 -0.170661
0.0039 0.108972 0.108972 0.000611156 -0.171121
0.004 0.109153 0.109153 0.000593473 -0.171406
0.0041 0.109236 0.109236 0.00057502 -0.171535
0.0042 0.109224 0.109224 0.000555952 -0.171517
0.0043 0.109129 0.109129 0.000536416 -0.171368
0.0044 0.108971 0.108971 0.000516551 -0.171119
0.0045 0.108757 0.108757 0.000496483 -0.170783
0.0046 0.108492 0.108492 0.000476329 -0.170367
0.0047 0.108192 0.108192 0.000456201 -0.169897
0.0048 0.107862 0.107862 0.000436204 -0.169378
0.0049 0.107513 0.107513 0.000416445 -0.16883
0.005 0.107145 0.107145 0.00039703 -0.168252
0.0051 0.106769 0.106769 0.000378072 -0.167662
0.0052 0.106383 0.106383 0.00035969 -0.167055
0.0053 0.105997 0.105997 0.000342014 -0.166449
0.0054 0.105605 0.105605 0.000325181 -0.165834
0.0055 0.105215 0.105215 0.000309339 -0.165222
0.0056 0.104828 0.104828 0.00029464 -0.164613
0.0057 0.104445 0.104445 0.00028124 -0.164012
0.0058 0.104063 0.104063 0.000269292 -0.163412
0.0059 0.103682 0.103682 0.000258939 -0.162814
0.006 0.103304 0.103304 0.000250306 -0.16222
0.0061 0.102927 0.102927 0.000243498 -0.161628
0.0062 0.10255 0.10255 0.000238589 -0.161035
0.0063 0.102169 0.102169 0.000235622 -0.160438
0.0064 0.101783 0.101783 0.000234604 -0.159832
0.0065 0.101388 0.101388 0.00023551 -0.159212
0.0066 0.100983 0.100983 0.00023828 -0.158575
0.0067 0.100565 0.100565 0.000242824 -0.157919
0.0068 0.100128 0.100128 0.00024903 -0.157233
0.0069 0.0996717 0.0996717 0.000256764 -0.156516
0.007 0.0991931 0.0991931 0.000265877 -0.155765
0.0071 0.0986826 0.0986826 0.000276213 -0.154963
0.0072 0.0981439 0.0981439 0.00028761 -0.154117
0.0073 0.0975655 0.0975655 0.000299903 -0.153209
0.0074 0.0969527 0.0969527 0.000312931 -0.152247
0.0075 0.0962954 0.0962954 0.000326536 -0.151214
0.0076 0.0955888 0.0955888 0.000340564 -0.150105
0.0077 0.094831 0.094831 0.000354867 -0.148915
0.0078 0.0940175 0.0940175 0.000369304 -0.147638
0.0079 0.0931401 0.0931401 0.000383739 -0.14626
0.008 0.092204 0.092204 0.000398039 -0.14479
0.0081 0.0911937 0.0911937 0.00041208 -0.143203
0.0082 0.0901149 0.0901149 0.000425739 -0.141509
0.0083 0.088953 0.088953 0.000438899 -0.139685
0.0084 0.0877143 0.0877143 0.00045145 -0.13774
0.0085 0.0863832 0.0863832 0.000463286 -0.135649
0.0086 0.0849655 0.0849655 0.000474307 -0.133423
0.0087 0.0834508 0.0834508 0.000484423 -0.131044
0.0088 0.0818314 0.0818314 0.000493552 -0.128501
0.0089 0.0801082 0.0801082 0.000501624 -0.125795
0.009 0.078278 0.078278 0.000508582 -0.122921
0.0091 0.0763365 0.0763365 0.00051438 -0.119873
0.0092 0.074273 0.074273 0.00051899 -0.116632
0.0093 0.0720918 0.0720918 0.000522399 -0.113207
0.0094 0.0697824 0.0697824 0.000524609 -0.10958
0.0095 0.067346 0.067346 0.000525641 -0.105755
0.0096 0.0647817 0.0647817 0.000525529 -0.101728
0.0097 0.0620817 0.0620817 0.000524323 -0.0974878
0.0098 0.0592454 0.0592454 0.000522084 -0.0930338
0.0099 0.056268 0.056268 0.000518887 -0.0883583
0.01 0.0531562 0.0531562 0.000514815 -0.0834718
0.0101 0.0499077 0.0499077 0.000509961 -0.0783706
0.0102 0.0465186 0.0465186 0.000504425 -0.0730487
0.0103 0.0429894 0.0429894 0.00049831 -0.0675067
0.0104 0.0393278 0.0393278 0.00049172 -0.0617569
0.0105 0.0355303 0.0355303 0.000484762 -0.0557936
0.0106 0.0316065 0.0316065 0.00047754 -0.0496319
0.0107 0.0275554 0.0275554 0.000470154 -0.0432705
0.0108 0.0233859 0.0233859 0.000462703 -0.0367231
0.0109 0.0191009 0.0191009 0.00045528 -0.0299942
0.011 0.0147078 0.0147078 0.000447971 -0.0230957
0.0111 0.0102205 0.0102205 0.000440858 -0.0160494
0.0112 0.00564106 0.00564107 0.000434015 -0.0088582
0.0113 0.000983446 0.000983447 0.000427507 -0.0015443
0.0114 -0.00374435 -0.00374435 0.000421393 0.0058798
0.0115 -0.00852717 -0.00852717 0.000415723 0.0133903
0.0116 -0.0133549 -0.0133549 0.000410537 0.0209713
