# Time Dx Dy Dz magD
0.0008 0 4.76094e-07 -2.47898e-06 2.52428e-06
0.0008 0 4.76094e-07 -2.47898e-06 2.52428e-06
0.0016 0 2.60338e-06 -1.01991e-05 1.05261e-05
0.0016 0 2.60338e-06 -1.01991e-05 1.05261e-05
0.0024 0 8.03702e-06 -2.28246e-05 2.41983e-05
0.0024 0 8.03702e-06 -2.28246e-05 2.41983e-05
0.0032 0 1.76266e-05 -3.45021e-05 3.87439e-05
0.0032 0 1.76266e-05 -3.45021e-05 3.87439e-05
0.004 0 3.03448e-05 -3.84023e-05 4.89443e-05
0.004 0 3.03448e-05 -3.84023e-05 4.89443e-05
0.0048 0 4.32381e-05 -3.2097e-05 5.38493e-05
0.0048 0 4.32381e-05 -3.2097e-05 5.38493e-05
0.0056 0 5.26085e-05 -1.82313e-05 5.5678e-05
0.0056 0 5.26085e-05 -1.82313e-05 5.5678e-05
0.0064 0 5.56628e-05 -1.92197e-06 5.56959e-05
0.0064 0 5.56628e-05 -1.92197e-06 5.56959e-05
0.0072 0 5.16168e-05 1.20233e-05 5.29986e-05
0.0072 0 5.16168e-05 1.20233e-05 5.29986e-05
0.008 0 4.17658e-05 2.06869e-05 4.66083e-05
0.008 0 4.17658e-05 2.06869e-05 4.66083e-05
0.0088 0 2.85745e-05 2.33143e-05 3.68789e-05
0.0088 0 2.85745e-05 2.33143e-05 3.68789e-05
0.0096 0 1.47215e-05 2.08269e-05 2.55046e-05
0.0096 0 1.47215e-05 2.08269e-05 2.55046e-05
0.0104 0 2.18785e-06 1.50163e-05 1.51749e-05
0.0104 0 2.18785e-06 1.50163e-05 1.51749e-05
0.0112 0 -8.06428e-06 7.82831e-06 1.1239e-05
0.0112 0 -8.06428e-06 7.82831e-06 1.1239e-05
0.012 0 -1.59386e-05 9.03036e-07 1.59642e-05
0.012 0 -1.59386e-05 9.03036e-07 1.59642e-05
0.0128 0 -2.18014e-05 -4.62087e-06 2.22857e-05
0.0128 0 -2.18014e-05 -4.62087e-06 2.22857e-05
0.0136 0 -2.60722e-05 -8.12324e-06 2.73083e-05
0.0136 0 -2.60722e-05 -8.12324e-06 2.73083e-05
0.0144 0 -2.89777e-05 -9.43732e-06 3.04758e-05
0.0144 0 -2.89777e-05 -9.43732e-06 3.04758e-05
0.0152 0 -3.05059e-05 -8.76255e-06 3.17394e-05
0.0152 0 -3.05059e-05 -8.76255e-06 3.17394e-05
0.016 0 -3.05001e-05 -6.57301e-06 3.12004e-05
0.016 0 -3.05001e-05 -6.57301e-06 3.12004e-05
0.0168 0 -2.88253e-05 -3.50677e-06 2.90379e-05
0.0168 0 -2.88253e-05 -3.50677e-06 2.90379e-05
0.0176 0 -2.54617e-05 -2.52407e-07 2.54629e-05
0.0176 0 -2.54617e-05 -2.52407e-07 2.54629e-05
0.0184 0 -2.05871e-05 2.57036e-06 2.07469e-05
0.0184 0 -2.05871e-05 2.57036e-06 2.07469e-05
0.0192 0 -1.45761e-05 4.51927e-06 1.52606e-05
0.0192 0 -1.45761e-05 4.51927e-06 1.52606e-05
0.02 0 -7.91831e-06 5.38503e-06 9.57591e-06
0.02 0 -7.91831e-06 5.38503e-06 9.57591e-06
