# Time Dx Dy Dz magD
5e-05 0 -6.90758e-14 -9.77501e-16 6.90827e-14
5e-05 0 -6.90758e-14 -9.77501e-16 6.90827e-14
0.0001 0 -1.793e-14 -5.37859e-15 1.87194e-14
0.0001 0 -1.793e-14 -5.37859e-15 1.87194e-14
0.00015 0 8.89411e-14 -2.08386e-14 9.13497e-14
0.00015 0 8.89411e-14 -2.08386e-14 9.13497e-14
0.0002 0 4.31898e-13 -5.45475e-14 4.35329e-13
0.0002 0 4.31898e-13 -5.45475e-14 4.35329e-13
0.00025 0 1.57495e-12 -1.15573e-13 1.57918e-12
0.00025 0 1.57495e-12 -1.15573e-13 1.57918e-12
0.0003 0 5.38861e-12 -2.63491e-13 5.39505e-12
0.0003 0 5.38861e-12 -2.63491e-13 5.39505e-12
0.00035 0 1.64169e-11 -7.31944e-13 1.64332e-11
0.00035 0 1.64169e-11 -7.31944e-13 1.64332e-11
0.0004 0 4.86806e-11 -2.15135e-12 4.87281e-11
0.0004 0 4.86806e-11 -2.15135e-12 4.87281e-11
0.00045 0 1.35919e-10 -6.06927e-12 1.36054e-10
0.00045 0 1.35919e-10 -6.06927e-12 1.36054e-10
0.0005 0 3.47103e-10 -1.59361e-11 3.47469e-10
0.0005 0 3.47103e-10 -1.59361e-11 3.47469e-10
0.00055 0 8.03775e-10 -3.80347e-11 8.04675e-10
0.00055 0 8.03775e-10 -3.80347e-11 8.04675e-10
0.0006 0 1.68717e-09 -8.06501e-11 1.6891e-09
0.0006 0 1.68717e-09 -8.06501e-11 1.6891e-09
0.00065 0 3.20379e-09 -1.48976e-10 3.20725e-09
0.00065 0 3.20379e-09 -1.48976e-10 3.20725e-09
0.0007 0 5.4859e-09 -2.33736e-10 5.49088e-09
0.0007 0 5.4859e-09 -2.33736e-10 5.49088e-09
0.00075 0 8.45124e-09 -2.94856e-10 8.45638e-09
0.00075 0 8.45124e-09 -2.94856e-10 8.45638e-09
0.0008 0 1.16703e-08 -2.4969e-10 1.1673e-08
0.0008 0 1.16703e-08 -2.4969e-10 1.1673e-08
0.00085 0 1.44005e-08 1.5145e-11 1.44006e-08
0.00085 0 1.44005e-08 1.5145e-11 1.44006e-08
0.0009 0 1.58945e-08 5.87674e-10 1.59053e-08
