# Time Dx Dy Dz magD
1.25e-05 0 1.81734e-12 -1.81605e-14 1.81743e-12
2.5e-05 0 5.74611e-12 -6.99403e-14 5.74653e-12
3.75e-05 0 1.26013e-11 -1.73583e-13 1.26025e-11
5e-05 0 2.32537e-11 -3.61597e-13 2.32565e-11
6.25e-05 0 3.86501e-11 -6.91637e-13 3.86563e-11
7.5e-05 0 5.97737e-11 -1.25493e-12 5.97869e-11
8.75e-05 0 8.75662e-11 -2.18139e-12 8.75934e-11
0.0001 0 1.22839e-10 -3.64128e-12 1.22893e-10
0.0001125 0 1.66201e-10 -5.84316e-12 1.66303e-10
0.000125 0 2.18006e-10 -9.02715e-12 2.18193e-10
0.0001375 0 2.78334e-10 -1.34527e-11 2.78659e-10
0.00015 0 3.46992e-10 -1.9381e-11 3.47533e-10
0.0001625 0 4.23548e-10 -2.70524e-11 4.24411e-10
0.000175 0 5.07387e-10 -3.66626e-11 5.0871e-10
0.0001875 0 5.97788e-10 -4.83376e-11 5.99739e-10
0.0002 0 6.94011e-10 -6.21146e-11 6.96785e-10
0.0002125 0 7.95397e-10 -7.79281e-11 7.99205e-10
0.000225 0 9.01452e-10 -9.56071e-11 9.06507e-10
0.0002375 0 1.01193e-09 -1.14884e-10 1.01843e-09
0.00025 0 1.12686e-09 -1.35415e-10 1.13497e-09
0.0002625 0 1.24662e-09 -1.56815e-10 1.25644e-09
0.000275 0 1.37185e-09 -1.78699e-10 1.38344e-09
0.0002875 0 1.50349e-09 -2.00731e-10 1.51683e-09
0.0003 0 1.64264e-09 -2.2267e-10 1.65766e-09
0.0003125 0 1.79051e-09 -2.4442e-10 1.80712e-09
0.000325 0 1.94831e-09 -2.66059e-10 1.96639e-09
0.0003375 0 2.11716e-09 -2.87857e-10 2.13664e-09
0.00035 0 2.29797e-09 -3.10277e-10 2.31883e-09
0.0003625 0 2.49146e-09 -3.3395e-10 2.51374e-09
0.000375 0 2.69802e-09 -3.59638e-10 2.72188e-09
0.0003875 0 2.91782e-09 -3.88175e-10 2.94353e-09
0.0004 0 3.15077e-09 -4.204e-10 3.17869e-09
0.0004125 0 3.39663e-09 -4.57083e-10 3.42725e-09
0.000425 0 3.65507e-09 -4.98864e-10 3.68896e-09
0.0004375 0 3.92579e-09 -5.46198e-10 3.9636e-09
0.00045 0 4.20858e-09 -5.99323e-10 4.25104e-09
0.0004625 0 4.50345e-09 -6.58252e-10 4.55131e-09
0.000475 0 4.81065e-09 -7.22798e-10 4.86465e-09
