# Time Dx Dy Dz magD
5e-05 0 -6.90757e-14 -9.77498e-16 6.90826e-14
5e-05 0 -6.90757e-14 -9.77498e-16 6.90826e-14
0.0001 0 -4.65158e-15 -5.54032e-15 7.23411e-15
0.0001 0 -4.65158e-15 -5.54032e-15 7.23411e-15
0.00015 0 1.71664e-14 -1.88326e-14 2.54824e-14
0.00015 0 1.71664e-14 -1.88326e-14 2.54824e-14
0.0002 0 2.89357e-13 -4.34508e-14 2.92601e-13
0.0002 0 2.89357e-13 -4.34508e-14 2.92601e-13
0.00025 0 1.391e-12 -9.55216e-14 1.39427e-12
0.00025 0 1.391e-12 -9.55216e-14 1.39427e-12
0.0003 0 5.16501e-12 -2.57748e-13 5.17143e-12
0.0003 0 5.16501e-12 -2.57748e-13 5.17143e-12
0.00035 0 1.71616e-11 -8.16681e-13 1.7181e-11
0.00035 0 1.71616e-11 -8.16681e-13 1.7181e-11
0.0004 0 5.15991e-11 -2.60546e-12 5.16648e-11
0.0004 0 5.15991e-11 -2.60546e-12 5.16648e-11
0.00045 0 1.45639e-10 -7.8081e-12 1.45849e-10
0.00045 0 1.45639e-10 -7.8081e-12 1.45849e-10
0.0005 0 3.77365e-10 -2.16349e-11 3.77985e-10
0.0005 0 3.77365e-10 -2.16349e-11 3.77985e-10
0.00055 0 8.91757e-10 -5.48862e-11 8.93444e-10
0.00055 0 8.91757e-10 -5.48862e-11 8.93444e-10
0.0006 0 1.91521e-09 -1.26443e-10 1.91938e-09
0.0006 0 1.91521e-09 -1.26443e-10 1.91938e-09
0.00065 0 3.73672e-09 -2.63021e-10 3.74597e-09
0.00065 0 3.73672e-09 -2.63021e-10 3.74597e-09
0.0007 0 6.60779e-09 -4.92081e-10 6.62609e-09
0.0007 0 6.60779e-09 -4.92081e-10 6.62609e-09
0.00075 0 1.05616e-08 -8.24529e-10 1.05937e-08
0.00075 0 1.05616e-08 -8.24529e-10 1.05937e-08
0.0008 0 1.52097e-08 -1.23042e-09 1.52594e-08
0.0008 0 1.52097e-08 -1.23042e-09 1.52594e-08
0.00085 0 1.963e-08 -1.62319e-09 1.9697e-08
0.00085 0 1.963e-08 -1.62319e-09 1.9697e-08
0.0009 0 2.25619e-08 -1.87809e-09 2.26399e-08
0.0009 0 2.25619e-08 -1.87809e-09 2.26399e-08
0.00095 0 2.2971e-08 -1.90639e-09 2.305e-08
0.00095 0 2.2971e-08 -1.90639e-09 2.305e-08
0.001 0 2.10116e-08 -1.78066e-09 2.1087e-08
0.001 0 2.10116e-08 -1.78066e-09 2.1087e-08
0.00105 0 1.83662e-08 -1.85291e-09 1.84595e-08
0.00105 0 1.83662e-08 -1.85291e-09 1.84595e-08
0.0011 0 1.83775e-08 -2.78464e-09 1.85873e-08
0.0011 0 1.83775e-08 -2.78464e-09 1.85873e-08
0.00115 0 2.47866e-08 -5.45137e-09 2.5379e-08
0.00115 0 2.47866e-08 -5.45137e-09 2.5379e-08
0.0012 0 3.98303e-08 -1.07968e-08 4.12677e-08
0.0012 0 3.98303e-08 -1.07968e-08 4.12677e-08
0.00125 0 6.23412e-08 -1.98302e-08 6.54192e-08
0.00125 0 6.23412e-08 -1.98302e-08 6.54192e-08
0.0013 0 8.74491e-08 -3.3983e-08 9.38199e-08
0.0013 0 8.74491e-08 -3.3983e-08 9.38199e-08
0.00135 0 1.08362e-07 -5.59058e-08 1.21934e-07
0.00135 0 1.08362e-07 -5.59058e-08 1.21934e-07
0.0014 0 1.19749e-07 -9.05142e-08 1.50109e-07
0.0014 0 1.19749e-07 -9.05142e-08 1.50109e-07
0.00145 0 1.21195e-07 -1.4585e-07 1.89632e-07
0.00145 0 1.21195e-07 -1.4585e-07 1.89632e-07
0.0015 0 1.18843e-07 -2.33292e-07 2.61818e-07
0.0015 0 1.18843e-07 -2.33292e-07 2.61818e-07
0.00155 0 1.22481e-07 -3.6686e-07 3.86766e-07
0.00155 0 1.22481e-07 -3.6686e-07 3.86766e-07
0.0016 0 1.42295e-07 -5.61914e-07 5.79651e-07
0.0016 0 1.42295e-07 -5.61914e-07 5.79651e-07
0.00165 0 1.83605e-07 -8.33756e-07 8.53733e-07
0.00165 0 1.83605e-07 -8.33756e-07 8.53733e-07
0.0017 0 2.43721e-07 -1.19653e-06 1.2211e-06
0.0017 0 2.43721e-07 -1.19653e-06 1.2211e-06
0.00175 0 3.12785e-07 -1.66246e-06 1.69163e-06
0.00175 0 3.12785e-07 -1.66246e-06 1.69163e-06
0.0018 0 3.78201e-07 -2.24112e-06 2.2728e-06
0.0018 0 3.78201e-07 -2.24112e-06 2.2728e-06
0.00185 0 4.30386e-07 -2.93843e-06 2.96978e-06
0.00185 0 4.30386e-07 -2.93843e-06 2.96978e-06
0.0019 0 4.67105e-07 -3.75545e-06 3.78439e-06
0.0019 0 4.67105e-07 -3.75545e-06 3.78439e-06
0.00195 0 4.94413e-07 -4.68732e-06 4.71332e-06
0.00195 0 4.94413e-07 -4.68732e-06 4.71332e-06
0.002 0 5.23885e-07 -5.72326e-06 5.74718e-06
0.002 0 5.23885e-07 -5.72326e-06 5.74718e-06
0.00205 0 5.67321e-07 -6.84794e-06 6.8714e-06
0.00205 0 5.67321e-07 -6.84794e-06 6.8714e-06
0.0021 0 6.31798e-07 -8.0442e-06 8.06897e-06
0.0021 0 6.31798e-07 -8.0442e-06 8.06897e-06
0.00215 0 7.17076e-07 -9.29627e-06 9.32388e-06
0.00215 0 7.17076e-07 -9.29627e-06 9.32388e-06
0.0022 0 8.1648e-07 -1.05923e-05 1.06238e-05
0.0022 0 8.1648e-07 -1.05923e-05 1.06238e-05
0.00225 0 9.20392e-07 -1.19258e-05 1.19613e-05
0.00225 0 9.20392e-07 -1.19258e-05 1.19613e-05
0.0023 0 1.0206e-06 -1.32947e-05 1.33338e-05
0.0023 0 1.0206e-06 -1.32947e-05 1.33338e-05
0.00235 0 1.11362e-06 -1.46999e-05 1.4742e-05
0.00235 0 1.11362e-06 -1.46999e-05 1.4742e-05
0.0024 0 1.2019e-06 -1.61431e-05 1.61878e-05
0.0024 0 1.2019e-06 -1.61431e-05 1.61878e-05
0.00245 0 1.29249e-06 -1.76248e-05 1.76721e-05
0.00245 0 1.29249e-06 -1.76248e-05 1.76721e-05
0.0025 0 1.3943e-06 -1.91434e-05 1.91941e-05
0.0025 0 1.3943e-06 -1.91434e-05 1.91941e-05
0.00255 0 1.51484e-06 -2.06953e-05 2.07507e-05
0.00255 0 1.51484e-06 -2.06953e-05 2.07507e-05
0.0026 0 1.65798e-06 -2.2276e-05 2.23376e-05
0.0026 0 1.65798e-06 -2.2276e-05 2.23376e-05
0.00265 0 1.8232e-06 -2.38806e-05 2.39501e-05
0.00265 0 1.8232e-06 -2.38806e-05 2.39501e-05
0.0027 0 2.00644e-06 -2.55052e-05 2.5584e-05
0.0027 0 2.00644e-06 -2.55052e-05 2.5584e-05
0.00275 0 2.20214e-06 -2.71467e-05 2.72359e-05
0.00275 0 2.20214e-06 -2.71467e-05 2.72359e-05
0.0028 0 2.40549e-06 -2.88034e-05 2.89036e-05
0.0028 0 2.40549e-06 -2.88034e-05 2.89036e-05
