# Time Dx Dy Dz magD
0.0001 0 1.47239e-11 -1.24566e-12 1.47765e-11
0.0001 0 1.47239e-11 -1.24566e-12 1.47765e-11
0.0002 0 5.91754e-11 -4.9766e-12 5.93843e-11
0.0002 0 5.91754e-11 -4.9766e-12 5.93843e-11
0.0003 0 1.87975e-10 -1.49679e-11 1.8857e-10
0.0003 0 1.87975e-10 -1.49679e-11 1.8857e-10
0.0004 0 5.54125e-10 -4.52128e-11 5.55966e-10
0.0004 0 5.54125e-10 -4.52128e-11 5.55966e-10
0.0005 0 1.45393e-09 -1.3161e-10 1.45987e-09
0.0005 0 1.45393e-09 -1.3161e-10 1.45987e-09
0.0006 0 3.32163e-09 -3.53951e-10 3.34044e-09
0.0006 0 3.32163e-09 -3.53951e-10 3.34044e-09
0.0007 0 6.58572e-09 -8.93255e-10 6.64602e-09
0.0007 0 6.58572e-09 -8.93255e-10 6.64602e-09
0.0008 0 1.14112e-08 -2.19301e-09 1.162e-08
0.0008 0 1.14112e-08 -2.19301e-09 1.162e-08
0.0009 0 1.76752e-08 -5.37321e-09 1.84739e-08
0.0009 0 1.76752e-08 -5.37321e-09 1.84739e-08
0.001 0 2.54139e-08 -1.31209e-08 2.86011e-08
0.001 0 2.54139e-08 -1.31209e-08 2.86011e-08
0.0011 0 3.55345e-08 -3.12811e-08 4.73414e-08
0.0011 0 3.55345e-08 -3.12811e-08 4.73414e-08
0.0012 0 5.00609e-08 -7.12647e-08 8.70904e-08
0.0012 0 5.00609e-08 -7.12647e-08 8.70904e-08
0.0013 0 7.14886e-08 -1.53134e-07 1.68999e-07
0.0013 0 7.14886e-08 -1.53134e-07 1.68999e-07
0.0014 0 1.01659e-07 -3.0879e-07 3.25093e-07
0.0014 0 1.01659e-07 -3.0879e-07 3.25093e-07
0.0015 0 1.4142e-07 -5.84075e-07 6.00952e-07
0.0015 0 1.4142e-07 -5.84075e-07 6.00952e-07
0.0016 0 1.91583e-07 -1.03805e-06 1.05558e-06
0.0016 0 1.91583e-07 -1.03805e-06 1.05558e-06
0.0017 0 2.54157e-07 -1.73777e-06 1.75626e-06
0.0017 0 2.54157e-07 -1.73777e-06 1.75626e-06
0.0018 0 3.32236e-07 -2.74829e-06 2.76829e-06
0.0018 0 3.32236e-07 -2.74829e-06 2.76829e-06
0.0019 0 4.28519e-07 -4.11946e-06 4.14169e-06
0.0019 0 4.28519e-07 -4.11946e-06 4.14169e-06
0.002 0 5.4378e-07 -5.87395e-06 5.89907e-06
0.002 0 5.4378e-07 -5.87395e-06 5.89907e-06
0.0021 0 6.77263e-07 -8.00073e-06 8.02934e-06
0.0021 0 6.77263e-07 -8.00073e-06 8.02934e-06
0.0022 0 8.2902e-07 -1.04573e-05 1.04902e-05
0.0022 0 8.2902e-07 -1.04573e-05 1.04902e-05
0.0023 0 1.00206e-06 -1.31806e-05 1.32186e-05
0.0023 0 1.00206e-06 -1.31806e-05 1.32186e-05
0.0024 0 1.20254e-06 -1.61017e-05 1.61466e-05
0.0024 0 1.20254e-06 -1.61017e-05 1.61466e-05
0.0025 0 1.43799e-06 -1.91608e-05 1.92147e-05
0.0025 0 1.43799e-06 -1.91608e-05 1.92147e-05
