# Time forceX forceY forceZ normalForce
0.0001 0.00882164 0.00882164 2.25251e-05 -0.0138623
0.0001 0.00882164 0.00882164 2.25251e-05 -0.0138623
0.0002 0.0121303 0.0121303 4.5485e-05 -0.0190597
0.0002 0.0121303 0.0121303 4.5485e-05 -0.0190597
0.0003 0.015749 0.015749 6.80424e-05 -0.0247417
0.0003 0.015749 0.015749 6.80424e-05 -0.0247417
0.0004 0.0177559 0.0177559 9.07583e-05 -0.0278908
0.0004 0.0177559 0.0177559 9.07583e-05 -0.0278908
0.0005 0.0191819 0.0191819 0.00011416 -0.0301278
0.0005 0.0191819 0.0191819 0.00011416 -0.0301278
0.0006 0.0212865 0.0212865 0.000138357 -0.0334322
0.0006 0.0212865 0.0212865 0.000138357 -0.0334322
0.0007 0.0243507 0.0243507 0.000163173 -0.0382445
0.0007 0.0243507 0.0243507 0.000163173 -0.0382445
0.0008 0.0278251 0.0278251 0.000188449 -0.0437012
0.0008 0.0278251 0.0278251 0.000188449 -0.0437012
0.0009 0.0311527 0.0311526 0.000214071 -0.0489271
0.0009 0.0311527 0.0311526 0.000214071 -0.0489271
0.001 0.0342305 0.0342305 0.000239916 -0.0537603
0.001 0.0342305 0.0342305 0.000239916 -0.0537603
0.0011 0.0372581 0.0372582 0.000265894 -0.0585138
0.0011 0.0372581 0.0372582 0.000265894 -0.0585138
0.0012 0.0404507 0.0404508 0.000291959 -0.0635262
0.0012 0.0404507 0.0404508 0.000291959 -0.0635262
0.0013 0.0439007 0.0439007 0.000318073 -0.0689426
0.0013 0.0439007 0.0439007 0.000318073 -0.0689426
0.0014 0.0475629 0.0475629 0.000344174 -0.074693
0.0014 0.0475629 0.0475629 0.000344174 -0.074693
0.0015 0.051316 0.051316 0.0003702 -0.0805865
0.0015 0.051316 0.051316 0.0003702 -0.0805865
0.0016 0.0550285 0.0550285 0.000396116 -0.086416
0.0016 0.0550285 0.0550285 0.000396116 -0.086416
0.0017 0.0586573 0.0586573 0.000421885 -0.0921138
0.0017 0.0586573 0.0586573 0.000421885 -0.0921138
0.0018 0.0622672 0.0622672 0.000447483 -0.0977822
0.0018 0.0622672 0.0622672 0.000447483 -0.0977822
0.0019 0.0659428 0.0659428 0.000472884 -0.103553
0.0019 0.0659428 0.0659428 0.000472884 -0.103553
0.002 0.0696977 0.0696976 0.000498075 -0.109449
0.002 0.0696977 0.0696976 0.000498075 -0.109449
0.0021 0.0735012 0.0735012 0.000523045 -0.115421
0.0021 0.0735012 0.0735012 0.000523045 -0.115421
0.0022 0.077302 0.0773019 0.000547782 -0.121389
0.0022 0.077302 0.0773019 0.000547782 -0.121389
0.0023 0.0810598 0.0810598 0.000572269 -0.127289
0.0023 0.0810598 0.0810598 0.000572269 -0.127289
0.0024 0.084768 0.084768 0.000596494 -0.133112
0.0024 0.084768 0.084768 0.000596494 -0.133112
0.0025 0.0884605 0.0884604 0.000620424 -0.13891
0.0025 0.0884605 0.0884604 0.000620424 -0.13891
0.0026 0.0921697 0.0921699 0.000644022 -0.144734
0.0026 0.0921697 0.0921699 0.000644022 -0.144734
0.0027 0.0958857 0.0958858 0.000667221 -0.150568
0.0027 0.0958857 0.0958858 0.000667221 -0.150568
0.0028 0.0995974 0.0995974 0.000689926 -0.156397
0.0028 0.0995974 0.0995974 0.000689926 -0.156397
0.0029 0.103293 0.103293 0.000712002 -0.162201
0.0029 0.103293 0.103293 0.000712002 -0.162201
0.003 0.106939 0.106939 0.000733275 -0.167925
0.003 0.106939 0.106939 0.000733275 -0.167925
0.0031 0.103732 0.103732 0.000738783 -0.16288
0.0031 0.103732 0.103732 0.000738783 -0.16288
0.0032 0.101522 0.101523 0.000737831 -0.159408
0.0032 0.101522 0.101523 0.000737831 -0.159408
0.0033 0.102045 0.102045 0.000733587 -0.160229
0.0033 0.102045 0.102045 0.000733587 -0.160229
0.0034 0.10458 0.10458 0.00072707 -0.16421
0.0034 0.10458 0.10458 0.00072707 -0.16421
0.0035 0.107292 0.107291 0.000717957 -0.168471
0.0035 0.107292 0.107291 0.000717957 -0.168471
0.0036 0.108979 0.108979 0.000705948 -0.171124
0.0036 0.108979 0.108979 0.000705948 -0.171124
0.0037 0.109458 0.109458 0.000691249 -0.171875
0.0037 0.109458 0.109458 0.000691249 -0.171875
0.0038 0.109274 0.109274 0.000674371 -0.171587
0.0038 0.109274 0.109274 0.000674371 -0.171587
0.0039 0.109153 0.109153 0.000655728 -0.171397
0.0039 0.109153 0.109153 0.000655728 -0.171397
0.004 0.109384 0.109384 0.000635716 -0.171758
0.004 0.109384 0.109384 0.000635716 -0.171758
0.0041 0.109866 0.109866 0.000614732 -0.172517
0.0041 0.109866 0.109866 0.000614732 -0.172517
0.0042 0.110346 0.110346 0.000593141 -0.173272
0.0042 0.110346 0.110346 0.000593141 -0.173272
0.0043 0.11045 0.11045 0.000571204 -0.173437
0.0043 0.11045 0.11045 0.000571204 -0.173437
0.0044 0.110123 0.110123 0.000549126 -0.172924
0.0044 0.110123 0.110123 0.000549126 -0.172924
0.0045 0.109675 0.109675 0.000527026 -0.172222
0.0045 0.109675 0.109675 0.000527026 -0.172222
