# Time forceX forceY forceZ normalForce
0.0004 0.0178889 0.0178889 9.37471e-05 -0.0281009
0.0004 0.0178889 0.0178889 9.37471e-05 -0.0281009
0.0008 0.0295352 0.0295352 0.000191754 -0.046388
0.0008 0.0295352 0.0295352 0.000191754 -0.046388
0.0012 0.0422021 0.0422021 0.000291621 -0.0662768
0.0012 0.0422021 0.0422021 0.000291621 -0.0662768
0.0016 0.0559197 0.0559197 0.000390115 -0.0878158
0.0016 0.0559197 0.0559197 0.000390115 -0.0878158
0.002 0.0701529 0.0701528 0.000484079 -0.110165
0.002 0.0701529 0.0701528 0.000484079 -0.110165
0.0024 0.0845667 0.0845666 0.000570762 -0.132797
0.0024 0.0845667 0.0845666 0.000570762 -0.132797
0.0028 0.0989688 0.0989689 0.000648036 -0.155412
0.0028 0.0989688 0.0989689 0.000648036 -0.155412
0.0032 0.0955737 0.0955742 0.000622035 -0.150071
0.0032 0.0955737 0.0955742 0.000622035 -0.150071
0.0036 0.0980366 0.0980366 0.000581 -0.153939
0.0036 0.0980366 0.0980366 0.000581 -0.153939
0.004 0.0992998 0.0992998 0.000529498 -0.155925
0.004 0.0992998 0.0992998 0.000529498 -0.155925
0.0044 0.0993276 0.0993276 0.000473116 -0.155971
0.0044 0.0993276 0.0993276 0.000473116 -0.155971
0.0048 0.0986411 0.0986408 0.000417692 -0.154895
0.0048 0.0986411 0.0986408 0.000417692 -0.154895
0.0052 0.0975206 0.0975205 0.000368733 -0.153137
0.0052 0.0975206 0.0975205 0.000368733 -0.153137
0.0056 0.0961143 0.0961143 0.000330751 -0.15093
0.0056 0.0961143 0.0961143 0.000330751 -0.15093
0.006 0.0944454 0.0944454 0.000306573 -0.14831
0.006 0.0944454 0.0944454 0.000306573 -0.14831
0.0064 0.092463 0.092463 0.000296965 -0.145196
0.0064 0.092463 0.092463 0.000296965 -0.145196
0.0068 0.0900511 0.090051 0.00030067 -0.141408
0.0068 0.0900511 0.090051 0.00030067 -0.141408
0.0072 0.0870557 0.0870557 0.000314842 -0.136704
0.0072 0.0870557 0.0870557 0.000314842 -0.136704
0.0076 0.0833107 0.0833108 0.000335722 -0.130823
0.0076 0.0833107 0.0833108 0.000335722 -0.130823
0.008 0.0786489 0.0786488 0.000359366 -0.123501
0.008 0.0786489 0.0786488 0.000359366 -0.123501
0.0084 0.072921 0.072921 0.000382234 -0.114506
0.0084 0.072921 0.072921 0.000382234 -0.114506
0.0088 0.0660124 0.0660125 0.000401604 -0.103657
0.0088 0.0660124 0.0660125 0.000401604 -0.103657
0.0092 0.0578585 0.0578587 0.000415777 -0.0908533
0.0092 0.0578585 0.0578587 0.000415777 -0.0908533
0.0096 0.0484575 0.0484576 0.000424049 -0.0760908
0.0096 0.0484575 0.0484576 0.000424049 -0.0760908
0.01 0.037884 0.0378841 0.000426568 -0.0594874
0.01 0.037884 0.0378841 0.000426568 -0.0594874
0.0104 0.0262832 0.0262832 0.000424117 -0.0412707
0.0104 0.0262832 0.0262832 0.000424117 -0.0412707
0.0108 0.0138809 0.0138808 0.000417791 -0.0217955
0.0108 0.0138809 0.0138808 0.000417791 -0.0217955
0.0112 0.000973794 0.000973772 0.000408733 -0.00152798
0.0112 0.000973794 0.000973772 0.000408733 -0.00152798
0.0116 -0.0120914 -0.0120914 0.0003979 0.0189878
0.0116 -0.0120914 -0.0120914 0.0003979 0.0189878
0.012 -0.0249401 -0.0249401 0.000385953 0.0391635
0.012 -0.0249401 -0.0249401 0.000385953 0.0391635
0.0124 -0.0371939 -0.0371938 0.000373221 0.058405
0.0124 -0.0371939 -0.0371938 0.000373221 0.058405
0.0128 -0.0484965 -0.0484965 0.000359741 0.0761531
0.0128 -0.0484965 -0.0484965 0.000359741 0.0761531
0.0132 -0.0585413 -0.0585413 0.000345375 0.091926
0.0132 -0.0585413 -0.0585413 0.000345375 0.091926
0.0136 -0.0670829 -0.0670829 0.000329955 0.105339
0.0136 -0.0670829 -0.0670829 0.000329955 0.105339
0.014 -0.0739588 -0.0739588 0.000313412 0.116135
0.014 -0.0739588 -0.0739588 0.000313412 0.116135
0.0144 -0.0790853 -0.0790853 0.00029589 0.124185
0.0144 -0.0790853 -0.0790853 0.00029589 0.124185
0.0148 -0.082459 -0.082459 0.000277799 0.129484
0.0148 -0.082459 -0.082459 0.000277799 0.129484
0.0152 -0.0841374 -0.0841374 0.000259795 0.13212
0.0152 -0.0841374 -0.0841374 0.000259795 0.13212
0.0156 -0.084214 -0.084214 0.0002427 0.13224
0.0156 -0.084214 -0.084214 0.0002427 0.13224
0.016 -0.0828531 -0.0828531 0.000227426 0.130103
0.016 -0.0828531 -0.0828531 0.000227426 0.130103
0.0164 -0.0802127 -0.0802127 0.000214834 0.125957
0.0164 -0.0802127 -0.0802127 0.000214834 0.125957
0.0168 -0.0764595 -0.0764595 0.000205616 0.120064
0.0168 -0.0764595 -0.0764595 0.000205616 0.120064
0.0172 -0.0717552 -0.0717552 0.000200201 0.112676
0.0172 -0.0717552 -0.0717552 0.000200201 0.112676
0.0176 -0.0662403 -0.0662403 0.000198692 0.104016
0.0176 -0.0662403 -0.0662403 0.000198692 0.104016
0.018 -0.0600391 -0.0600391 0.000200855 0.0942788
0.018 -0.0600391 -0.0600391 0.000200855 0.0942788
0.0184 -0.0532518 -0.0532519 0.000206154 0.0836208
0.0184 -0.0532518 -0.0532519 0.000206154 0.0836208
0.0188 -0.0459596 -0.0459597 0.000213812 0.0721699
0.0188 -0.0459596 -0.0459597 0.000213812 0.0721699
0.0192 -0.0382341 -0.0382342 0.000222901 0.0600386
0.0192 -0.0382341 -0.0382342 0.000222901 0.0600386
0.0196 -0.0301392 -0.0301392 0.000232451 0.0473271
0.0196 -0.0301392 -0.0301392 0.000232451 0.0473271
0.02 -0.0217422 -0.0217422 0.000241529 0.0341413
0.02 -0.0217422 -0.0217422 0.000241529 0.0341413
