# Time Dx Dy Dz magD
0.0004 0 1.85697e-08 -1.38814e-07 1.4005e-07
0.0004 0 1.85697e-08 -1.38814e-07 1.4005e-07
0.0008 0 6.17737e-08 -6.85791e-07 6.88568e-07
0.0008 0 6.17737e-08 -6.85791e-07 6.88568e-07
0.0012 0 1.7332e-07 -2.06756e-06 2.07482e-06
0.0012 0 1.7332e-07 -2.06756e-06 2.07482e-06
0.0016 0 4.33847e-07 -4.97817e-06 4.99704e-06
0.0016 0 4.33847e-07 -4.97817e-06 4.99704e-06
0.002 0 9.69442e-07 -1.01812e-05 1.02272e-05
0.002 0 9.69442e-07 -1.01812e-05 1.02272e-05
0.0024 0 1.97236e-06 -1.81221e-05 1.82291e-05
0.0024 0 1.97236e-06 -1.81221e-05 1.82291e-05
0.0028 0 3.7218e-06 -2.85983e-05 2.88395e-05
0.0028 0 3.7218e-06 -2.85983e-05 2.88395e-05
0.0032 0 6.5933e-06 -4.07242e-05 4.12545e-05
0.0032 0 6.5933e-06 -4.07242e-05 4.12545e-05
0.0036 0 1.10446e-05 -5.31595e-05 5.42947e-05
0.0036 0 1.10446e-05 -5.31595e-05 5.42947e-05
0.004 0 1.75647e-05 -6.43242e-05 6.66792e-05
0.004 0 1.75647e-05 -6.43242e-05 6.66792e-05
0.0044 0 2.6573e-05 -7.24551e-05 7.71743e-05
0.0044 0 2.6573e-05 -7.24551e-05 7.71743e-05
0.0048 0 3.82732e-05 -7.56984e-05 8.48239e-05
0.0048 0 3.82732e-05 -7.56984e-05 8.48239e-05
0.0052 0 5.24968e-05 -7.24959e-05 8.95074e-05
0.0052 0 5.24968e-05 -7.24959e-05 8.95074e-05
0.0056 0 6.85834e-05 -6.21639e-05 9.25637e-05
0.0056 0 6.85834e-05 -6.21639e-05 9.25637e-05
0.006 0 8.53434e-05 -4.52483e-05 9.65965e-05
0.006 0 8.53434e-05 -4.52483e-05 9.65965e-05
0.0064 0 0.000101111 -2.33855e-05 0.00010378
0.0064 0 0.000101111 -2.33855e-05 0.00010378
0.0068 0 0.000113854 1.17925e-06 0.00011386
0.0068 0 0.000113854 1.17925e-06 0.00011386
0.0072 0 0.000121338 2.60442e-05 0.000124101
0.0072 0 0.000121338 2.60442e-05 0.000124101
0.0076 0 0.000121486 4.88652e-05 0.000130945
0.0076 0 0.000121486 4.88652e-05 0.000130945
0.008 0 0.000112882 6.74982e-05 0.000131523
0.008 0 0.000112882 6.74982e-05 0.000131523
0.0084 0 9.51081e-05 8.01001e-05 0.000124345
0.0084 0 9.51081e-05 8.01001e-05 0.000124345
0.0088 0 6.93858e-05 8.53718e-05 0.000110012
0.0088 0 6.93858e-05 8.53718e-05 0.000110012
0.0092 0 3.8606e-05 8.2889e-05 9.14385e-05
0.0092 0 3.8606e-05 8.2889e-05 9.14385e-05
0.0096 0 6.85202e-06 7.33172e-05 7.36367e-05
0.0096 0 6.85202e-06 7.33172e-05 7.36367e-05
0.01 0 -2.14553e-05 5.83533e-05 6.21726e-05
0.01 0 -2.14553e-05 5.83533e-05 6.21726e-05
0.0104 0 -4.25095e-05 4.04171e-05 5.86566e-05
0.0104 0 -4.25095e-05 4.04171e-05 5.86566e-05
0.0108 0 -5.40293e-05 2.21768e-05 5.84035e-05
0.0108 0 -5.40293e-05 2.21768e-05 5.84035e-05
0.0112 0 -5.58324e-05 5.95301e-06 5.61489e-05
0.0112 0 -5.58324e-05 5.95301e-06 5.61489e-05
0.0116 0 -4.93156e-05 -6.78656e-06 4.97804e-05
0.0116 0 -4.93156e-05 -6.78656e-06 4.97804e-05
0.012 0 -3.69765e-05 -1.53947e-05 4.00533e-05
0.012 0 -3.69765e-05 -1.53947e-05 4.00533e-05
0.0124 0 -2.24248e-05 -2.00482e-05 3.00799e-05
0.0124 0 -2.24248e-05 -2.00482e-05 3.00799e-05
0.0128 0 -9.62617e-06 -2.17758e-05 2.38086e-05
0.0128 0 -9.62617e-06 -2.17758e-05 2.38086e-05
0.0132 0 -1.87593e-06 -2.22408e-05 2.23198e-05
0.0132 0 -1.87593e-06 -2.22408e-05 2.23198e-05
0.0136 0 -9.29768e-07 -2.33107e-05 2.33292e-05
