# Time forceX forceY forceZ normalForce
0.0008 0.0304726 0.0304726 0.000191331 -0.0478599
0.0008 0.0304726 0.0304726 0.000191331 -0.0478599
0.0016 0.0550823 0.0550823 0.000395503 -0.0865017
0.0016 0.0550823 0.0550823 0.000395503 -0.0865017
0.0024 0.0845346 0.0845344 0.000571366 -0.132747
0.0024 0.0845346 0.0845344 0.000571366 -0.132747
0.0032 0.0913019 0.0913019 0.000594233 -0.143362
0.0032 0.0913019 0.0913019 0.000594233 -0.143362
0.004 0.0979817 0.0979815 0.000534852 -0.153854
0.004 0.0979817 0.0979815 0.000534852 -0.153854
0.0048 0.0991263 0.0991261 0.00043487 -0.155656
0.0048 0.0991263 0.0991261 0.00043487 -0.155656
0.0056 0.0968649 0.0968652 0.000333837 -0.15211
0.0056 0.0968649 0.0968652 0.000333837 -0.15211
0.0064 0.0932905 0.0932905 0.00026815 -0.146498
0.0064 0.0932905 0.0932905 0.00026815 -0.146498
0.0072 0.0887643 0.0887644 0.00025963 -0.139389
0.0072 0.0887643 0.0887644 0.00025963 -0.139389
0.008 0.0824925 0.0824922 0.000305127 -0.129538
0.008 0.0824925 0.0824922 0.000305127 -0.129538
0.0088 0.0731489 0.0731488 0.000378113 -0.114863
0.0088 0.0731489 0.0731488 0.000378113 -0.114863
0.0096 0.0593896 0.0593899 0.000443218 -0.0932563
0.0096 0.0593896 0.0593899 0.000443218 -0.0932563
0.0104 0.0403367 0.0403367 0.000474068 -0.0633375
0.0104 0.0403367 0.0403367 0.000474068 -0.0633375
0.0112 0.0159715 0.0159714 0.000463752 -0.0250779
0.0112 0.0159715 0.0159714 0.000463752 -0.0250779
0.012 -0.0126229 -0.0126231 0.000423883 0.0198231
0.012 -0.0126229 -0.0126231 0.000423883 0.0198231
0.0128 -0.0430569 -0.0430572 0.000374498 0.0676125
0.0128 -0.0430569 -0.0430572 0.000374498 0.0676125
0.0136 -0.0718948 -0.0718953 0.000332192 0.112896
0.0136 -0.0718948 -0.0718953 0.000332192 0.112896
0.0144 -0.0952469 -0.0952474 0.000302057 0.149564
0.0144 -0.0952469 -0.0952474 0.000302057 0.149564
0.0152 -0.109765 -0.109765 0.000277386 0.172361
0.0152 -0.109765 -0.109765 0.000277386 0.172361
0.016 -0.113605 -0.113605 0.000246866 0.17839
0.016 -0.113605 -0.113605 0.000246866 0.17839
0.0168 -0.106936 -0.106936 0.000204645 0.16792
0.0168 -0.106936 -0.106936 0.000204645 0.16792
0.0176 -0.0917689 -0.0917688 0.0001562 0.144103
0.0176 -0.0917689 -0.0917688 0.0001562 0.144103
0.0184 -0.0713582 -0.0713579 0.000117461 0.112053
0.0184 -0.0713582 -0.0713579 0.000117461 0.112053
0.0192 -0.0490811 -0.0490808 0.000106755 0.0770734
0.0192 -0.0490811 -0.0490808 0.000106755 0.0770734
0.02 -0.0275389 -0.0275384 0.000134461 0.043246
0.02 -0.0275389 -0.0275384 0.000134461 0.043246
