# Time Dx Dy Dz magD
0.0008 0 4.76094e-07 -2.47898e-06 2.52428e-06
0.0008 0 4.76094e-07 -2.47898e-06 2.52428e-06
0.0016 0 1.66162e-06 -9.4541e-06 9.59901e-06
0.0016 0 1.66162e-06 -9.4541e-06 9.59901e-06
0.0024 0 4.71403e-06 -2.2083e-05 2.25806e-05
0.0024 0 4.71403e-06 -2.2083e-05 2.25806e-05
0.0032 0 1.1309e-05 -3.87954e-05 4.04101e-05
0.0032 0 1.1309e-05 -3.87954e-05 4.04101e-05
0.004 0 2.30825e-05 -5.35604e-05 5.83226e-05
0.004 0 2.30825e-05 -5.35604e-05 5.83226e-05
0.0048 0 4.04757e-05 -5.79249e-05 7.06653e-05
0.0048 0 4.04757e-05 -5.79249e-05 7.06653e-05
0.0056 0 6.13664e-05 -4.63046e-05 7.68762e-05
0.0056 0 6.13664e-05 -4.63046e-05 7.68762e-05
0.0064 0 8.05433e-05 -2.00021e-05 8.29898e-05
0.0064 0 8.05433e-05 -2.00021e-05 8.29898e-05
0.0072 0 9.09286e-05 1.32283e-05 9.18858e-05
0.0072 0 9.09286e-05 1.32283e-05 9.18858e-05
0.008 0 8.64993e-05 4.29681e-05 9.65835e-05
0.008 0 8.64993e-05 4.29681e-05 9.65835e-05
0.0088 0 6.56249e-05 6.04912e-05 8.92514e-05
0.0088 0 6.56249e-05 6.04912e-05 8.92514e-05
0.0096 0 3.25809e-05 6.16696e-05 6.97471e-05
0.0096 0 3.25809e-05 6.16696e-05 6.97471e-05
0.0104 0 -3.3295e-06 4.79331e-05 4.80486e-05
0.0104 0 -3.3295e-06 4.79331e-05 4.80486e-05
0.0112 0 -3.14316e-05 2.51195e-05 4.0236e-05
0.0112 0 -3.14316e-05 2.51195e-05 4.0236e-05
0.012 0 -4.46839e-05 8.15576e-07 4.46914e-05
0.012 0 -4.46839e-05 8.15576e-07 4.46914e-05
0.0128 0 -4.34796e-05 -1.87607e-05 4.73544e-05
0.0128 0 -4.34796e-05 -1.87607e-05 4.73544e-05
0.0136 0 -3.47318e-05 -3.09646e-05 4.65307e-05
0.0136 0 -3.47318e-05 -3.09646e-05 4.65307e-05
0.0144 0 -2.76356e-05 -3.64204e-05 4.57184e-05
0.0144 0 -2.76356e-05 -3.64204e-05 4.57184e-05
0.0152 0 -2.86957e-05 -3.72778e-05 4.70434e-05
0.0152 0 -2.86957e-05 -3.72778e-05 4.70434e-05
0.016 0 -3.84128e-05 -3.49361e-05 5.19237e-05
0.016 0 -3.84128e-05 -3.49361e-05 5.19237e-05
0.0168 0 -5.1917e-05 -2.89528e-05 5.94444e-05
0.0168 0 -5.1917e-05 -2.89528e-05 5.94444e-05
0.0176 0 -6.22872e-05 -1.7736e-05 6.47631e-05
0.0176 0 -6.22872e-05 -1.7736e-05 6.47631e-05
0.0184 0 -6.42362e-05 -5.81116e-07 6.42388e-05
0.0184 0 -6.42362e-05 -5.81116e-07 6.42388e-05
0.0192 0 -5.60035e-05 2.04639e-05 5.96252e-05
0.0192 0 -5.60035e-05 2.04639e-05 5.96252e-05
0.02 0 -3.88295e-05 4.03104e-05 5.59702e-05
0.02 0 -3.88295e-05 4.03104e-05 5.59702e-05
