# Time Dx Dy Dz magD
0.0001 0 1.47239e-11 -1.24566e-12 1.47765e-11
0.0001 0 1.47239e-11 -1.24566e-12 1.47765e-11
0.0002 0 1.23815e-10 -1.23428e-11 1.24428e-10
0.0002 0 1.23815e-10 -1.23428e-11 1.24428e-10
0.0003 0 5.31294e-10 -6.76858e-11 5.35589e-10
0.0003 0 5.31294e-10 -6.76858e-11 5.35589e-10
0.0004 0 1.55622e-09 -2.82719e-10 1.58169e-09
0.0004 0 1.55622e-09 -2.82719e-10 1.58169e-09
0.0005 0 3.54211e-09 -1.00909e-09 3.68304e-09
0.0005 0 3.54211e-09 -1.00909e-09 3.68304e-09
0.0006 0 6.8015e-09 -3.20755e-09 7.51989e-09
0.0006 0 6.8015e-09 -3.20755e-09 7.51989e-09
0.0007 0 1.16577e-08 -9.16983e-09 1.4832e-08
0.0007 0 1.16577e-08 -9.16983e-09 1.4832e-08
0.0008 0 1.86069e-08 -2.36508e-08 3.00928e-08
0.0008 0 1.86069e-08 -2.36508e-08 3.00928e-08
0.0009 0 2.8462e-08 -5.53126e-08 6.22059e-08
0.0009 0 2.8462e-08 -5.53126e-08 6.22059e-08
0.001 0 4.23077e-08 -1.18178e-07 1.25523e-07
0.001 0 4.23077e-08 -1.18178e-07 1.25523e-07
0.0011 0 6.14642e-08 -2.32622e-07 2.40605e-07
0.0011 0 6.14642e-08 -2.32622e-07 2.40605e-07
0.0012 0 8.73871e-08 -4.25411e-07 4.34294e-07
0.0012 0 8.73871e-08 -4.25411e-07 4.34294e-07
0.0013 0 1.21626e-07 -7.28484e-07 7.38567e-07
0.0013 0 1.21626e-07 -7.28484e-07 7.38567e-07
0.0014 0 1.65811e-07 -1.17649e-06 1.18811e-06
0.0014 0 1.65811e-07 -1.17649e-06 1.18811e-06
0.0015 0 2.21625e-07 -1.80347e-06 1.81704e-06
0.0015 0 2.21625e-07 -1.80347e-06 1.81704e-06
0.0016 0 2.9091e-07 -2.63938e-06 2.65536e-06
0.0016 0 2.9091e-07 -2.63938e-06 2.65536e-06
0.0017 0 3.75665e-07 -3.70709e-06 3.72608e-06
0.0017 0 3.75665e-07 -3.70709e-06 3.72608e-06
0.0018 0 4.7813e-07 -5.02047e-06 5.04319e-06
0.0018 0 4.7813e-07 -5.02047e-06 5.04319e-06
0.0019 0 6.00902e-07 -6.58375e-06 6.61112e-06
0.0019 0 6.00902e-07 -6.58375e-06 6.61112e-06
0.002 0 7.47039e-07 -8.3921e-06 8.42528e-06
0.002 0 7.47039e-07 -8.3921e-06 8.42528e-06
0.0021 0 9.20145e-07 -1.04331e-05 1.04736e-05
0.0021 0 9.20145e-07 -1.04331e-05 1.04736e-05
0.0022 0 1.12445e-06 -1.26887e-05 1.27385e-05
0.0022 0 1.12445e-06 -1.26887e-05 1.27385e-05
0.0023 0 1.36466e-06 -1.51374e-05 1.51987e-05
0.0023 0 1.36466e-06 -1.51374e-05 1.51987e-05
0.0024 0 1.64616e-06 -1.77555e-05 1.78317e-05
0.0024 0 1.64616e-06 -1.77555e-05 1.78317e-05
0.0025 0 1.97474e-06 -2.05194e-05 2.06142e-05
0.0025 0 1.97474e-06 -2.05194e-05 2.06142e-05
