# Time Dx Dy Dz magD
6.25e-06 0 3.18773e-13 -1.46967e-15 3.18776e-13
1.25e-05 0 9.09607e-13 -6.38021e-15 9.0963e-13
1.875e-05 0 1.86077e-12 -1.63171e-14 1.86084e-12
2.5e-05 0 3.2616e-12 -3.26407e-14 3.26176e-12
3.125e-05 0 5.20077e-12 -5.6437e-14 5.20107e-12
3.75e-05 0 7.76755e-12 -8.87241e-14 7.76806e-12
4.375e-05 0 1.10552e-11 -1.3081e-13 1.1056e-11
5e-05 0 1.51642e-11 -1.84739e-13 1.51653e-11
5.625e-05 0 2.02048e-11 -2.53748e-13 2.02064e-11
6.25e-05 0 2.6298e-11 -3.42667e-13 2.63002e-11
6.875e-05 0 3.35743e-11 -4.58235e-13 3.35774e-11
7.5e-05 0 4.21712e-11 -6.09332e-13 4.21756e-11
8.125e-05 0 5.22299e-11 -8.07129e-13 5.22362e-11
8.75e-05 0 6.38902e-11 -1.06522e-12 6.38991e-11
9.375e-05 0 7.72868e-11 -1.39972e-12 7.72994e-11
0.0001 0 9.25445e-11 -1.82941e-12 9.25625e-11
0.00010625 0 1.09779e-10 -2.37583e-12 1.09804e-10
0.0001125 0 1.2909e-10 -3.06356e-12 1.29126e-10
0.00011875 0 1.50563e-10 -3.92019e-12 1.50614e-10
0.000125 0 1.74265e-10 -4.97643e-12 1.74336e-10
0.00013125 0 2.00245e-10 -6.26604e-12 2.00343e-10
0.0001375 0 2.28532e-10 -7.82552e-12 2.28666e-10
0.00014375 0 2.59133e-10 -9.69381e-12 2.59314e-10
0.00015 0 2.92034e-10 -1.19117e-11 2.92277e-10
0.00015625 0 3.27199e-10 -1.4521e-11 3.27521e-10
0.0001625 0 3.64571e-10 -1.75638e-11 3.64994e-10
0.00016875 0 4.04071e-10 -2.10816e-11 4.0462e-10
0.000175 0 4.45602e-10 -2.51141e-11 4.46309e-10
0.00018125 0 4.8905e-10 -2.96977e-11 4.89951e-10
0.0001875 0 5.34287e-10 -3.48653e-11 5.35423e-10
0.00019375 0 5.81179e-10 -4.06441e-11 5.82598e-10
0.0002 0 6.29583e-10 -4.70551e-11 6.31339e-10
0.00020625 0 6.79356e-10 -5.41116e-11 6.81507e-10
0.0002125 0 7.30352e-10 -6.18184e-11 7.32964e-10
0.00021875 0 7.82438e-10 -7.01708e-11 7.85578e-10
0.000225 0 8.35486e-10 -7.91539e-11 8.39228e-10
0.00023125 0 8.89389e-10 -8.87421e-11 8.93805e-10
0.0002375 0 9.44054e-10 -9.88987e-11 9.4922e-10
0.00024375 0 9.99416e-10 -1.09577e-10 1.00541e-09
0.00025 0 1.05543e-09 -1.20718e-10 1.06232e-09
0.00025625 0 1.1121e-09 -1.32254e-10 1.11994e-09
0.0002625 0 1.16943e-09 -1.44111e-10 1.17828e-09
