# Time Dx Dy Dz magD
0.0001 0 1.47239e-11 -1.24566e-12 1.47765e-11
0.0001 0 1.47239e-11 -1.24566e-12 1.47765e-11
0.0002 0 5.91103e-11 -4.96836e-12 5.93188e-11
0.0002 0 5.91103e-11 -4.96836e-12 5.93188e-11
0.0003 0 1.82147e-10 -1.37916e-11 1.82669e-10
0.0003 0 1.82147e-10 -1.37916e-11 1.82669e-10
0.0004 0 5.16635e-10 -3.80844e-11 5.18036e-10
0.0004 0 5.16635e-10 -3.80844e-11 5.18036e-10
0.0005 0 1.29837e-09 -1.06663e-10 1.30275e-09
0.0005 0 1.29837e-09 -1.06663e-10 1.30275e-09
0.0006 0 2.84539e-09 -2.95417e-10 2.86068e-09
0.0006 0 2.84539e-09 -2.95417e-10 2.86068e-09
0.0007 0 5.39767e-09 -8.47678e-10 5.46382e-09
0.0007 0 5.39767e-09 -8.47678e-10 5.46382e-09
0.0008 0 9.05437e-09 -2.58374e-09 9.4158e-09
0.0008 0 9.05437e-09 -2.58374e-09 9.4158e-09
0.0009 0 1.3874e-08 -7.99269e-09 1.60116e-08
0.0009 0 1.3874e-08 -7.99269e-09 1.60116e-08
0.001 0 2.03782e-08 -2.35804e-08 3.11658e-08
0.001 0 2.03782e-08 -2.35804e-08 3.11658e-08
0.0011 0 2.98957e-08 -6.39458e-08 7.05891e-08
0.0011 0 2.98957e-08 -6.39458e-08 7.05891e-08
0.0012 0 4.42671e-08 -1.57226e-07 1.63339e-07
0.0012 0 4.42671e-08 -1.57226e-07 1.63339e-07
0.0013 0 6.49773e-08 -3.49659e-07 3.55645e-07
0.0013 0 6.49773e-08 -3.49659e-07 3.55645e-07
0.0014 0 9.26903e-08 -7.04576e-07 7.10647e-07
0.0014 0 9.26903e-08 -7.04576e-07 7.10647e-07
0.0015 0 1.2789e-07 -1.29049e-06 1.29681e-06
0.0015 0 1.2789e-07 -1.29049e-06 1.29681e-06
0.0016 0 1.71823e-07 -2.15752e-06 2.16435e-06
0.0016 0 1.71823e-07 -2.15752e-06 2.16435e-06
0.0017 0 2.26521e-07 -3.31224e-06 3.31998e-06
0.0017 0 2.26521e-07 -3.31224e-06 3.31998e-06
0.0018 0 2.93847e-07 -4.71128e-06 4.72043e-06
0.0018 0 2.93847e-07 -4.71128e-06 4.72043e-06
0.0019 0 3.7531e-07 -6.29015e-06 6.30134e-06
0.0019 0 3.7531e-07 -6.29015e-06 6.30134e-06
0.002 0 4.73332e-07 -8.01851e-06 8.03246e-06
0.002 0 4.73332e-07 -8.01851e-06 8.03246e-06
0.0021 0 5.92083e-07 -9.93906e-06 9.95668e-06
0.0021 0 5.92083e-07 -9.93906e-06 9.95668e-06
0.0022 0 7.35789e-07 -1.21421e-05 1.21644e-05
0.0022 0 7.35789e-07 -1.21421e-05 1.21644e-05
0.0023 0 9.06297e-07 -1.46752e-05 1.47031e-05
0.0023 0 9.06297e-07 -1.46752e-05 1.47031e-05
0.0024 0 1.1042e-06 -1.74607e-05 1.74955e-05
0.0024 0 1.1042e-06 -1.74607e-05 1.74955e-05
0.0025 0 1.33422e-06 -2.03203e-05 2.03641e-05
0.0025 0 1.33422e-06 -2.03203e-05 2.03641e-05
