# Time forceX forceY forceZ normalForce
0.0008 0.0304726 0.0304726 0.000191331 -0.0478599
0.0008 0.0304726 0.0304726 0.000191331 -0.0478599
0.0016 0.0540122 0.0540122 0.000403839 -0.0848213
0.0016 0.0540122 0.0540122 0.000403839 -0.0848213
0.0024 0.0869948 0.0869946 0.000581009 -0.13661
0.0024 0.0869948 0.0869946 0.000581009 -0.13661
0.0032 0.0908187 0.090819 0.00059163 -0.142603
0.0032 0.0908187 0.090819 0.00059163 -0.142603
0.004 0.0985673 0.0985672 0.000504302 -0.154772
0.004 0.0985673 0.0985672 0.000504302 -0.154772
0.0048 0.0982867 0.0982866 0.000378023 -0.154337
0.0048 0.0982867 0.0982866 0.000378023 -0.154337
0.0056 0.0956409 0.0956409 0.000285889 -0.150189
0.0056 0.0956409 0.0956409 0.000285889 -0.150189
0.0064 0.0931823 0.0931824 0.00028298 -0.14633
0.0064 0.0931823 0.0931824 0.00028298 -0.14633
0.0072 0.0894392 0.0894391 0.000362968 -0.140449
0.0072 0.0894392 0.0894391 0.000362968 -0.140449
0.008 0.0832541 0.0832542 0.000452808 -0.130732
0.008 0.0832541 0.0832542 0.000452808 -0.130732
0.0088 0.0736129 0.0736123 0.000468644 -0.115589
0.0088 0.0736129 0.0736123 0.000468644 -0.115589
0.0096 0.0594971 0.059497 0.000392829 -0.093425
0.0096 0.0594971 0.059497 0.000392829 -0.093425
0.0104 0.0401055 0.0401056 0.000295979 -0.0629765
0.0104 0.0401055 0.0401056 0.000295979 -0.0629765
0.0112 0.0151961 0.015196 0.000274668 -0.0238619
0.0112 0.0151961 0.015196 0.000274668 -0.0238619
0.012 -0.0141925 -0.0141923 0.000360725 0.0222879
0.012 -0.0141925 -0.0141923 0.000360725 0.0222879
0.0128 -0.0453086 -0.0453085 0.000485722 0.0711495
0.0128 -0.0453086 -0.0453085 0.000485722 0.0711495
0.0136 -0.0741568 -0.0741568 0.000532323 0.116448
0.0136 -0.0741568 -0.0741568 0.000532323 0.116448
0.0144 -0.0965934 -0.0965936 0.000431449 0.151677
0.0144 -0.0965934 -0.0965936 0.000431449 0.151677
0.0152 -0.109514 -0.109514 0.000227412 0.171965
0.0152 -0.109514 -0.109514 0.000227412 0.171965
0.016 -0.111599 -0.111599 5.28694e-05 0.175241
0.016 -0.111599 -0.111599 5.28694e-05 0.175241
0.0168 -0.103485 -0.103485 2.46197e-05 0.162501
0.0168 -0.103485 -0.103485 2.46197e-05 0.162501
0.0176 -0.0877859 -0.0877858 0.000143999 0.13785
0.0176 -0.0877859 -0.0877858 0.000143999 0.13785
0.0184 -0.0682384 -0.0682382 0.000292894 0.107156
0.0184 -0.0682384 -0.0682382 0.000292894 0.107156
0.0192 -0.0481345 -0.0481345 0.000335308 0.0755859
0.0192 -0.0481345 -0.0481345 0.000335308 0.0755859
0.02 -0.0291624 -0.0291621 0.00023795 0.0457947
0.02 -0.0291624 -0.0291621 0.00023795 0.0457947
